	variance
FAM206A	0.0
FAM207A	0.0
FAM208A	0.0
FAM209A	0.23577939749176932
FAM209B	0.21345018110770678
FAM20A	0.14071529614757583
FAM20B	0.0
FAM20C	0.0017793594306049825
FAM210A	0.026024321083981953
FAM210B	0.0
FAM212A	0.0
FAM212B	0.11189982301558604
FAM213A	0.0
FAM214A	0.0
FAM214B	0.0
FAM216A	0.008833361879206551
FAM217A	0.11189982301558606
FAM217B	0.0
FAM218A	0.13953222829086342
FAM219A	0.0
FAM219B	0.0
FAM21A	0.06315615861355865
FAM21B	0.01405725667814845
FAM21C	0.0017793594306049823
FAM220A	0.0
FAM221A	0.0616115096960816
FAM221B	0.23534486586611347
FAM222A	0.03438191840955081
FAM222B	0.0
FAM225A	0.01750813557386721
FAM225B	0.23114862250302906
FAM227B	0.15551791729308997
FAM228A	0.24952899309189872
FAM23B	0.2443050982929567
FAM24A	0.0767725401386695
FAM24B	0.00531904770966944
FAM25A	0.04095381277713284
FAM26D	0.14189202047690638
FAM26E	0.2258834947761052
FAM26F	0.019224059730653824
FAM27E3	0.10109045235693762
FAM27L	0.16823034616628924
FAM3A	0.0
FAM3B	0.2498239671151541
FAM3C	0.005319047709669439
FAM3D	0.24891049917216967
FAM43A	0.0
FAM43B	0.06622642586636725
FAM45A	0.0
FAM46A	0.0
FAM46B	0.010581003672902349
FAM46C	0.0
FAM46D	0.044201698796632855
FAM47A	0.1235750851618551
FAM47B	0.17522408510476334
FAM47C	0.1800293070965041
FAM49A	0.14995147201552894
FAM49B	0.026024321083981953
FAM50A	0.0
FAM50B	0.0017793594306049825
FAM53A	0.11453873040642981
FAM53B	0.0
FAM53C	0.0
FAM57A	0.0
FAM57B	0.0327230859992007
FAM58A	0.0
FAM58BP	0.2106590290596989
FAM60A	0.0
FAM63A	0.2503948845795193
FAM63B	0.06927131900964853
FAM64A	0.03272308599920071
FAM65A	0.0
FAM65C	0.11453873040642981
FAM66C	0.2503948845795193
FAM69B	0.24941798136271653
FAM69C	0.20922539187140404
FAM71C	0.16924848231107387
FAM71D	0.10789388547395667
FAM71E1	0.007079376558128916
FAM71F1	0.11584866881077895
FAM71F2	0.09832467441845716
FAM72B	0.19601499609873066
FAM72D	0.25041708692535575
FAM73B	0.0
FAM76A	0.2174466033582634
FAM76B	0.0070793765581289156
FAM78A	0.19518082224801922
FAM78B	0.20088682512798064
FAM81A	0.2258834947761052
FAM81B	0.1310731345271852
FAM83A	0.1790809497529196
FAM83B	0.2258834947761052
FAM83D	0.05221040211620073
FAM83E	0.21136633236277363
FAM83F	0.08119715048750009
FAM83G	0.06469446400365388
FAM83H	0.0
FAM84A	0.11974042285953525
FAM84B	0.0
FAM86A	0.0
FAM86B1	0.0
FAM86C1	0.0
FAM87A	0.237454088720574
FAM89A	0.0
FAM89B	0.0
FAM8A1	0.0
FAM90A1	0.10383085618589075
FAM90A10P	0.14538413230060707
FAM90A20P	0.05221040211620073
FAM90A25P	0.24586560602888846
FAM91A1	0.0017793594306049823
FAM92A1	0.10519154280929455
FAM96A	0.0
FAM96B	0.0
FAM98A	0.0
FAM98B	0.23577939749176932
FAM98C	0.0
FAM99A	0.05693950177935943
FAM9A	0.05221040211620073
FAM9B	0.0343819184095508
FAM9C	0.02770852760385941
FAN1	0.0
FANCA	0.23534486586611347
FANCB	0.022636877462081567
FANCC	0.1800293070965041
FANCD2	0.0
FANCD2OS	0.026024321083981953
FANCE	0.0
FANCG	0.0
FANCI	0.034381918409550814
FANCL	0.0
FANCM	0.24777817953451195
FANK1	0.1310731345271852
FAP	0.0017793594306049825
FAR1	0.0
FAR2	0.0017793594306049825
FARP1	0.01750813557386721
FARP2	0.0017793594306049823
FARS2	0.0
FARSA	0.0
FARSB	0.0997107351513883
FAS	0.2394047233904885
FASLG	0.24973198596811744
FASN	0.0
FASTK	0.0
FASTKD1	0.0
FASTKD2	0.0
FASTKD3	0.0017793594306049823
FAT1	0.0
FAT2	0.23490399071307586
FAT3	0.2120672921384665
FAT4	0.19178069157135516
FAU	0.0
FAXC	0.01750813557386721
FAXDC2	0.23977581974232595
FBF1	0.09412843105537265
FBL	0.0
FBLIM1	0.0458161265153101
FBLN1	0.0
FBLN2	0.0
FBLN7	0.010581003672902352
FBN1	0.012322301939216317
FBN2	0.00531904770966944
FBN3	0.24973198596811744
FBP1	0.0
FBP2	0.12230320792179701
FBRS	0.0
FBRSL1	0.0017793594306049825
FBXL12	0.0017793594306049823
FBXL13	0.24759104547674782
FBXL14	0.06315615861355867
FBXL15	0.0
FBXL16	0.026024321083981953
FBXL17	0.11322244847469884
FBXL2	0.0035523753338281274
FBXL20	0.0
FBXL21	0.22241992882562278
FBXL22	0.18916398652634783
FBXL3	0.06775204420169878
FBXL4	0.12102498715435708
FBXL5	0.0
FBXL6	0.0
FBXL7	0.04095381277713285
FBXL8	0.16198831522256263
FBXO10	0.18738779885943374
FBXO11	0.0
FBXO15	0.01405725667814845
FBXO16	0.0912992178430738
FBXO17	0.020933640360058618
FBXO18	0.0
FBXO2	0.01405725667814845
FBXO21	0.0
FBXO22	0.0017793594306049825
FBXO24	0.05221040211620073
FBXO25	0.24119676987585717
FBXO27	0.1790809497529196
FBXO28	0.0
FBXO3	0.0
FBXO30	0.0
FBXO31	0.0
FBXO32	0.0
FBXO33	0.0
FBXO34	0.0
FBXO36	0.2247543469021384
FBXO38	0.012322301939216317
FBXO39	0.1587816621310446
FBXO4	0.0
FBXO40	0.08556466908989414
FBXO41	0.010581003672902352
FBXO42	0.09412843105537266
FBXO43	0.24283022817667987
FBXO44	0.20167659428701923
FBXO46	0.0
FBXO47	0.03603440729251907
FBXO5	0.0
FBXO6	0.0
FBXO7	0.007079376558128916
FBXO8	0.0
FBXO9	0.24904688501087918
FBXW10	0.08556466908989414
FBXW11	0.0
FBXW12	0.055369478752355025
FBXW2	0.0
FBXW4	0.0
FBXW5	0.15985689002226577
FBXW7	0.0
FBXW8	0.0
FBXW9	0.0
FCAMR	0.10246382603510507
FCAR	0.2500618493919729
FCER1A	0.019224059730653824
FCER1G	0.0
FCER2	0.2218204654880393
FCGBP	0.020933640360058615
FCGR1A	0.01405725667814845
FCGR1B	0.10519154280929455
FCGR2A	0.0017793594306049825
FCGR2B	0.10383085618589072
FCGR3A	0.16092577438610514
FCGR3B	0.20553028717148455
FCGRT	0.0
FCHO1	0.17812624888195328
FCHO2	0.027708527603859407
FCHSD1	0.247197746779074
FCHSD2	0.0
FCN1	0.044201698796632855
FCN2	0.19518082224801922
FCN3	0.0035523753338281274
FCRL2	0.03768055264810551
FCRL3	0.25033144930570095
FCRL5	0.22182046548803927
FCRL6	0.1407152961475758
FCRLB	0.02433377103672268
FDCSP	0.2206025082307268
FDFT1	0.0
FDPS	0.0
FDPSP2	0.0870078215692618
FDX1L	0.0
FDXR	0.20400784059984395
FECH	0.19004256506873213
FEM1A	0.0
FEM1B	0.0
FEN1	0.0
FER	0.01058100367290235
FER1L4	0.197664313218008
FER1L5	0.1065458859053165
FERD3L	0.21345018110770678
FERMT1	0.24891049917216967
FERMT2	0.0
FERMT3	0.0
FES	0.0
FETUB	0.1383428169067692
FEV	0.2099453822292424
FEZ1	0.1260998090598258
FEZ2	0.0
FEZF1	0.07825375378232821
FEZF2	0.19434030486992596
FFAR1	0.2498239671151541
FFAR2	0.24586560602888843
FFAR3	0.2258834947761052
FFAR4	0.22963569122246125
FGA	0.0955335223704493
FGB	0.21809047138751972
FGD2	0.0
FGD3	0.0
FGD4	0.23164024587512133
FGD5	0.0
FGD6	0.03272308599920071
FGF1	0.20088682512798067
FGF10	0.20009071244156024
FGF11	0.14995147201552897
FGF12	0.22475434690213839
FGF13	0.19847945648657392
FGF14	0.06775204420169878
FGF16	0.1235750851618551
FGF17	0.1651378765676442
FGF18	0.02938639059635502
FGF19	0.24990960473480883
FGF2	0.17126572401849774
FGF20	0.24586560602888846
FGF21	0.18283631796296648
FGF22	0.014057256678148451
FGF23	0.22588349477610523
FGF3	0.16198831522256263
FGF4	0.186490189734904
FGF5	0.23164024587512133
FGF6	0.23620758559004323
FGF7	0.06315615861355865
FGF8	0.03272308599920071
FGF9	0.22643855342201583
FGFBP1	0.17522408510476334
FGFBP2	0.2456213802246877
FGFR1	0.2291186937408415
FGFR1OP	0.0
FGFR1OP2	0.015785867889698747
FGFR2	0.16198831522256263
FGFR3	0.007079376558128916
FGFR4	0.24610348830570725
FGFRL1	0.00531904770966944
FGG	0.08844463052124765
FGGY	0.0
FGL1	0.1407152961475758
FGL2	0.0
FGR	0.0
FH	0.0
FHDC1	0.0
FHL1	0.0
FHL2	0.0
FHL3	0.0
FHL5	0.20167659428701923
FHOD1	0.0
FHOD3	0.01750813557386721
FIBCD1	0.06006051725122272
FIBP	0.0
FICD	0.0
FIG4	0.0
FIGF	0.2500618493919729
FIGLA	0.1383428169067692
FIGN	0.24699158213916433
FIGNL1	0.0
FILIP1L	0.0
FIP1L1	0.0
FIS1	0.0
FITM1	0.10246382603510507
FITM2	0.1855862370829924
FIZ1	0.0
FJX1	0.0
FKBP10	0.044201698796632855
FKBP11	0.0
FKBP14	0.0017793594306049825
FKBP15	0.0
FKBP1A	0.0
FKBP1B	0.24656022227719945
FKBP2	0.23260446203716037
FKBP3	0.0
FKBP4	0.0
FKBP5	0.0
FKBP6	0.202460019918676
FKBP7	0.2148076959674197
FKBP8	0.010581003672902349
FKBP9	0.2473975678916018
FKBP9P1	0.0
FKBPL	0.07078425029021639
FKRP	0.0
FLAD1	0.0
FLCN	0.19434030486992598
FLG	0.11974042285953525
FLG2	0.039320354476310104
FLI1	0.20776638057358177
FLII	0.0
FLNA	0.04258092755057378
FLNB	0.0
FLNC	0.020933640360058618
FLOT1	0.0
FLOT2	0.0
FLRT1	0.10654588590531651
FLRT2	0.05693950177935942
FLRT3	0.15219708070869886
FLT3	0.197664313218008
FLT3LG	0.0
FLT4	0.04258092755057378
FLVCR1	0.0
FLVCR1-AS1	0.0870078215692618
FLVCR2	0.0017793594306049825
FLYWCH1	0.019224059730653824
FLYWCH2	0.0
FMN1	0.0870078215692618
FMN2	0.07379108226920664
FMNL1	0.23577939749176932
FMNL2	0.02938639059635502
FMNL3	0.24219587543849633
FMO1	0.039320354476310104
FMO3	0.0767725401386695
FMO6P	0.010581003672902349
FMO9P	0.23704493120444559
FMOD	0.0
FMR1	0.05693950177935942
FMR1NB	0.18283631796296648
FN1	0.11844951503733166
FN3K	0.2443050982929568
FN3KRP	0.0
FNBP1	0.0
FNBP1L	0.0
FNBP4	0.0
FNDC1	0.010581003672902352
FNDC3A	0.007079376558128915
FNDC4	0.022636877462081567
FNDC5	0.15985689002226577
FNDC7	0.10923554151521495
FNDC8	0.15219708070869886
FNIP1	0.0
FNIP2	0.06775204420169878
FNTA	0.0
FOCAD	0.0
FOLH1	0.052210402116200726
FOLH1B	0.0616115096960816
FOLR1	0.2264385534220158
FOLR2	0.031057910061468776
FOLR3	0.22121465862307396
FOLR4	0.01750813557386721
FOPNL	0.0
FOS	0.0
FOSB	0.0
FOSL1	0.07229083804340242
FOSL2	0.22060250823072677
FOXA1	0.012322301939216317
FOXA2	0.012322301939216317
FOXA3	0.2218204654880393
FOXB1	0.08987509594585165
FOXB2	0.24917692732220684
FOXC1	0.0
FOXC2	0.022636877462081567
FOXD1	0.23114862250302906
FOXD2	0.026024321083981953
FOXD3	0.11844951503733166
FOXD4	0.0
FOXD4L1	0.058503181278982
FOXD4L6	0.14306240127885517
FOXE1	0.12102498715435706
FOXE3	0.21872799588939426
FOXF1	0.23577939749176938
FOXF2	0.12859915884826914
FOXG1	0.2503948845795193
FOXH1	0.03603440729251908
FOXI1	0.24699158213916428
FOXI2	0.23114862250302906
FOXJ1	0.10109045235693759
FOXJ2	0.0
FOXJ3	0.0
FOXK1	0.197664313218008
FOXK2	0.14189202047690638
FOXL1	0.14422643855342204
FOXL2	0.053793112197968784
FOXM1	0.05062134850705084
FOXN1	0.0458161265153101
FOXN2	0.0
FOXN3	0.23825337317068523
FOXN4	0.18649018973490397
FOXO1	0.0
FOXO3	0.0
FOXO4	0.0
FOXP1	0.008833361879206551
FOXP2	0.07229083804340242
FOXP3	0.2141321103012541
FOXP4	0.015785867889698747
FOXQ1	0.08411517308314459
FOXR1	0.012322301939216317
FOXR2	0.08987509594585166
FOXRED1	0.0
FOXRED2	0.0017793594306049823
FOXS1	0.03272308599920071
FPGS	0.24562138022468777
FPGT-TNNI3K	0.24699158213916428
FPR1	0.04095381277713284
FPR2	0.09693227015814414
FPR3	0.0
FRA10AC1	0.2321255257198318
FRAS1	0.19518082224801922
FRAT1	0.04095381277713284
FRAT2	0.0
FREM1	0.22418025767408228
FREM2	0.2366294301609353
FRG1	0.0
FRG2	0.031057910061468776
FRG2B	0.058503181278982
FRK	0.24343920680533618
FRMD1	0.07972862389860506
FRMD3	0.0
FRMD4A	0.0
FRMD4B	0.1260998090598258
FRMD5	0.20553028717148455
FRMD6	0.0017793594306049823
FRMD7	0.11974042285953525
FRMPD1	0.13107313452718516
FRMPD2	0.0035523753338281283
FRMPD2P1	0.058503181278982
FRMPD3	0.039320354476310104
FRMPD4	0.202460019918676
FRMPDP2	0.16198831522256263
FRRS1	0.15107744812580481
FRRS1L	0.14189202047690638
FRS2	0.11715226368774624
FRS3	0.0
FRY	0.14306240127885514
FRYL	0.15441731529234146
FRZB	0.0
FSCB	0.06315615861355865
FSCN1	0.0
FSCN2	0.24656022227719945
FSCN3	0.14653548252041032
FSD1	0.22911869374084157
FSD1L	0.2404989818638552
FSHB	0.21809047138751975
FSHR	0.0458161265153101
FSIP1	0.11715226368774623
FST	0.0
FSTL1	0.0
FSTL3	0.0
FSTL4	0.1672058664941227
FSTL5	0.06469446400365388
FTCD	0.20088682512798062
FTH1	0.0
FTHL17	0.11715226368774623
FTL	0.0
FTMT	0.17424401012426968
FTSJ1	0.019224059730653824
FTSJ2	0.13230060707557043
FTSJ3	0.0035523753338281274
FUBP1	0.0
FUBP3	0.0
FUCA1	0.0
FUCA2	0.0
FUK	0.0
FUNDC1	0.0
FUNDC2	0.14995147201552894
FUOM	0.07528498296762896
FURIN	0.003552375333828128
FUS	0.0
FUT1	0.23212552571983175
FUT10	0.22963569122246114
FUT11	0.202460019918676
FUT2	0.202460019918676
FUT3	0.2504170869253556
FUT4	0.19684282642206025
FUT5	0.1837593011970236
FUT6	0.2330770548271072
FUT8	0.003552375333828128
FUT9	0.04742421070660552
FUZ	0.09693227015814415
FXN	0.0
FXR1	0.0
FXR2	0.019224059730653824
FXYD1	0.199288256227758
FXYD2	0.053793112197968784
FXYD3	0.03768055264810551
FXYD4	0.1260998090598258
FXYD5	0.0
FXYD6	0.0017793594306049825
FXYD7	0.22859535273184006
FYB	0.0
FYCO1	0.0
FYN	0.0
FYTTD1	0.005319047709669441
FZD1	0.0
FZD10	0.2016765942870192
FZD2	0.0
FZD3	0.022636877462081567
FZD4	0.0
FZD5	0.25036633870630104
FZD7	0.0
FZD8	0.01750813557386721
FZD9	0.22182046548803924
FZR1	0.034381918409550814
G0S2	0.17812624888195328
G3BP1	0.0
G3BP2	0.0
G6PC2	0.09129921784307382
G6PC3	0.0
G6PD	0.0
GAA	0.0
GAB1	0.20849905798618382
GAB2	0.18190699120152753
GAB3	0.10923554151521493
GAB4	0.15551791729309
GABARAP	0.0017793594306049825
GABARAPL1	0.0
GABARAPL2	0.0
GABBR1	0.019224059730653824
GABBR2	0.1630445125316384
GABPA	0.0035523753338281283
GABPB1	0.0035523753338281274
GABRA1	0.0955335223704493
GABRA2	0.13834281690676917
GABRA3	0.07229083804340242
GABRA4	0.13230060707557045
GABRA5	0.05693950177935943
GABRA6	0.2451138980341409
GABRB1	0.1488191523778713
GABRB2	0.08411517308314459
GABRB3	0.23577939749176932
GABRD	0.08411517308314459
GABRE	0.23534486586611347
GABRG1	0.06161150969608161
GABRG2	0.19178069157135516
GABRG3	0.15770009071244154
GABRP	0.07078425029021639
GABRQ	0.031057910061468776
GABRR1	0.050621348507050835
GABRR3	0.07972862389860506
GAD1	0.24119676987585723
GAD2	0.21744660335826338
GADD45A	0.0
GADD45B	0.0
GADD45GIP1	0.20009071244156024
GADL1	0.08411517308314459
GAGE1	0.1587816621310446
GAGE10	0.03272308599920071
GAGE12G	0.23114862250302906
GAGE2B	0.15661217576645667
GAGE7	0.1951808222480192
GAGE8	0.0490259513705191
GAK	0.0
GAL	0.2167963918016252
GAL3ST1	0.2141321103012541
GAL3ST2	0.08556466908989413
GAL3ST3	0.186490189734904
GAL3ST4	0.010581003672902349
GALC	0.020933640360058615
GALE	0.15985689002226577
GALK1	0.0
GALK2	0.015785867889698747
GALM	0.0
GALNT1	0.0
GALNT10	0.04742421070660552
GALNT11	0.0
GALNT12	0.13834281690676917
GALNT14	0.0767725401386695
GALNT16	0.07972862389860506
GALNT18	0.0
GALNT2	0.0616115096960816
GALNT4	0.0017793594306049825
GALNT5	0.24313788925469895
GALNT7	0.09971073515138829
GALNT8	0.21744660335826338
GALNT9	0.08987509594585166
GALNTL5	0.052210402116200726
GALNTL6	0.15985689002226577
GALP	0.039320354476310104
GALR1	0.053793112197968784
GALR2	0.15441731529234146
GALR3	0.0327230859992007
GALT	0.0
GAMT	0.0035523753338281274
GAN	0.2349039907130759
GANAB	0.0
GAP43	0.23260446203716031
GAPDH	0.0
GAPDHS	0.11974042285953525
GAPT	0.0017793594306049823
GAPVD1	0.0
GAR1	0.0
GAREM	0.06927131900964852
GAREML	0.10789388547395666
GARNL3	0.012322301939216317
GARS	0.0
GART	0.0
GAS1	0.0035523753338281283
GAS2	0.10246382603510507
GAS2L1	0.027708527603859407
GAS2L2	0.2493006261061526
GAS2L3	0.003552375333828128
GAS6	0.0
GAS7	0.23164024587512133
GAS8	0.0
GAST	0.036034407292519076
GATA1	0.14653548252041032
GATA2	0.21480769596741967
GATA3	0.00531904770966944
GATA4	0.199288256227758
GATA5	0.23534486586611353
GATA6	0.14422643855342202
GATAD1	0.0
GATAD2A	0.0
GATAD2B	0.0
GATC	0.032723085999200714
GATM	0.015785867889698747
GBA	0.0
GBA2	0.0
GBA3	0.08844463052124764
GBAS	0.0
GBE1	0.0017793594306049825
GBF1	0.0
GBGT1	0.020933640360058615
GBP1	0.0
GBP2	0.0
GBP4	0.0
GBP5	0.019224059730653824
GBP6	0.24313788925469895
GBP7	0.07677254013866949
GBX2	0.13714706199529308
GC	0.07229083804340242
GCA	0.24963366129369896
GCAT	0.0
GCC1	0.0
GCC2	0.10383085618589073
GCDH	0.0
GCFC2	0.2382533731706853
GCG	0.2382533731706853
GCGR	0.15551791729308997
GCH1	0.12484061887453139
GCHFR	0.0
GCK	0.09971073515138829
GCKR	0.24777817953451195
GCLC	0.0
GCLM	0.0
GCM1	0.10923554151521492
GCM2	0.17126572401849774
GCN1L1	0.0
GCNT1	0.010581003672902352
GCNT2	0.24485064164779466
GCNT3	0.1934934439644509
GCOM1	0.25033144930570095
GCSAM	0.1742440101242697
GCSH	0.22859535273184006
GDA	0.09271699621291417
GDAP1	0.25044246103488305
GDAP1L1	0.2502426399223552
GDAP2	0.00531904770966944
GDE1	0.0
GDF10	0.2493006261061526
GDF11	0.0017793594306049823
GDF15	0.05693950177935943
GDF2	0.05221040211620073
GDF3	0.186490189734904
GDF5	0.18283631796296648
GDF6	0.012322301939216317
GDF7	0.12484061887453139
GDF9	0.23065065560355494
GDI2	0.0
GDNF	0.1145387304064298
GDPD1	0.24941798136271653
GDPD2	0.20477223564935518
GDPD3	0.005319047709669441
GDPD4	0.15107744812580481
GDPD5	0.0017793594306049825
GDPGP1	0.036034407292519076
GEM	0.015785867889698747
GEMIN2	0.0
GEMIN4	0.0
GEMIN5	0.0035523753338281274
GEMIN6	0.0
GEMIN7	0.14995147201552894
GEN1	0.2174466033582634
GET4	0.0
GFAP	0.12230320792179698
GFER	0.21413211030125412
GFI1B	0.24795897006489437
GFM1	0.0
GFM2	0.036034407292519076
GFOD1	0.0
GFOD2	0.0
GFPT1	0.0
GFPT2	0.00531904770966944
GFRA1	0.05693950177935943
GFRA2	0.0
GFRA3	0.2497319859681175
GFRA4	0.12230320792179701
GFRAL	0.0017793594306049823
GGA1	0.14768048921283167
GGA2	0.0
GGA3	0.0
GGCT	0.0
GGH	0.007079376558128915
GGN	0.20009071244156024
GGNBP2	0.0
GGPS1	0.0
GGT1	0.22418025767408228
GGT3P	0.16720586649412272
GGT5	0.01578586788969875
GGT6	0.0616115096960816
GGT7	0.24251622357127908
GGT8P	0.20553028717148455
GGTA2P	0.1407152961475758
GGTLC1	0.24795897006489426
GGTLC2	0.23065065560355494
GH1	0.02938639059635502
GH2	0.027708527603859404
GHITM	0.0
GHR	0.022636877462081567
GHRH	0.15985689002226577
GHRHR	0.026024321083981953
GHRL	0.06469446400365388
GHSR	0.14306240127885517
GID4	0.0
GID8	0.0
GIF	0.1285991588482692
GIGYF1	0.04742421070660551
GIGYF2	0.0
GIMAP1	0.23260446203716031
GIMAP2	0.16720586649412272
GIMAP4	0.0
GIMAP5	0.0
GIMAP6	0.0
GIMAP7	0.0
GIN1	0.019224059730653827
GINM1	0.01750813557386721
GINS1	0.24656022227719945
GINS2	0.0
GINS3	0.0
GINS4	0.008833361879206551
GIP	0.08700782156926179
GIPC1	0.0
GIPC2	0.03768055264810552
GIPC3	0.01750813557386721
GIT1	0.0
GIT2	0.015785867889698747
GJA1	0.0070793765581289156
GJA10	0.027708527603859407
GJA3	0.06622642586636726
GJA4	0.0
GJA5	0.16198831522256263
GJA8	0.10519154280929455
GJA9	0.1682303461662892
GJB1	0.24251622357127908
GJB2	0.019224059730653824
GJB3	0.21935917686388692
GJB4	0.1900425650687321
GJB6	0.05850318127898201
GJB7	0.10246382603510505
GJC1	0.24876776980607831
GJC2	0.00531904770966944
GJC3	0.1742440101242697
GJD2	0.04258092755057377
GK	0.0017793594306049825
GK2	0.0
GK5	0.0
GKAP1	0.21345018110770675
GKN1	0.12484061887453139
GKN2	0.14995147201552894
GLA	0.0
GLB1	0.0
GLB1L	0.0
GLB1L2	0.1722648295811369
GLCCI1	0.0
GLCE	0.0
GLDC	0.23307705482710714
GLDN	0.10383085618589073
GLE1	0.0
GLG1	0.0
GLI1	0.0
GLI2	0.10383085618589073
GLI3	0.0
GLI4	0.012322301939216315
GLIPR1	0.0
GLIPR1L1	0.23445677203265644
GLIPR2	0.0
GLIS1	0.1371470619952931
GLIS2	0.2397758197423259
GLIS3	0.25012845642948217
GLMN	0.0
GLO1	0.0
GLOD4	0.0
GLOD5	0.14306240127885514
GLP1R	0.20167659428701923
GLP2R	0.06315615861355865
GLRA1	0.05850318127898201
GLRA2	0.044201698796632855
GLRA3	0.08556466908989414
GLRB	0.01405725667814845
GLRX	0.0
GLRX2	0.0035523753338281283
GLRX3	0.0
GLRX5	0.0
GLS	0.0
GLS2	0.24485064164779466
GLT1D1	0.2503948845795193
GLT6D1	0.11453873040642981
GLT8D1	0.11584866881077892
GLT8D2	0.003552375333828128
GLTP	0.0
GLTPD2	0.03768055264810552
GLTSCR1	0.0
GLTSCR1L	0.0
GLTSCR2	0.0
GLUD1	0.0
GLUD2	0.0017793594306049823
GLUL	0.0677520442016988
GLYAT	0.1790809497529196
GLYATL1	0.23307705482710714
GLYATL2	0.230146345176699
GLYATL3	0.07229083804340242
GLYCAM1	0.015785867889698747
GLYCTK	0.01058100367290235
GLYR1	0.0
GM2A	0.0017793594306049823
GMCL1	0.0
GMDS	0.0
GMEB1	0.0
GMEB2	0.0
GMFB	0.0
GMFG	0.0
GMIP	0.0
GML	0.231148622503029
GMNN	0.00531904770966944
GMPPA	0.0
GMPPB	0.0
GMPR	0.05379311219796882
GMPR2	0.0
GMPS	0.0
GNA11	0.0
GNA12	0.0035523753338281283
GNA13	0.0
GNA14	0.1672058664941227
GNA15	0.0
GNAI1	0.2504329457438103
GNAI2	0.0
GNAI3	0.0
GNAL	0.24537081089310525
GNAO1	0.12859915884826917
GNAQ	0.01750813557386721
GNAS	0.08987509594585166
GNAT1	0.13473652159019545
GNAT2	0.18916398652634783
GNAT3	0.09832467441845716
GNAZ	0.24430509829295677
GNB1	0.0
GNB1L	0.0
GNB2	0.0
GNB2L1	0.0
GNB3	0.24085104763354717
GNB4	0.0767725401386695
GNB5	0.14071529614757583
GNE	0.0
GNG10	0.0017793594306049825
GNG11	0.0
GNG12	0.003552375333828128
GNG13	0.11715226368774624
GNG2	0.050621348507050835
GNG3	0.247197746779074
GNG4	0.24876776980607837
GNG5	0.0
GNG7	0.0017793594306049823
GNG8	0.247197746779074
GNGT1	0.20477223564935518
GNGT2	0.05379311219796881
GNL1	0.0
GNL2	0.0
GNL3	0.0
GNLY	0.18827906445658174
GNMT	0.14189202047690638
GNPAT	0.0
GNPDA1	0.0
GNPDA2	0.0017793594306049825
GNPTG	0.0
GNRH1	0.0
GNRH2	0.24952899309189866
GNRHR	0.07379108226920662
GNRHR2	0.21809047138751972
GNS	0.0
GOLGA1	0.0
GOLGA2	0.0
GOLGA2B	0.2498239671151541
GOLGA2P2Y	0.13714706199529308
GOLGA3	0.0
GOLGA4	0.0
GOLGA5	0.0
GOLGA6A	0.09971073515138829
GOLGA6L1	0.1651378765676442
GOLGA6L2	0.11189982301558606
GOLGA6L5	0.08987509594585166
GOLGA6L6	0.2493006261061526
GOLGA6L9	0.1682303461662892
GOLGA7	0.09271699621291417
GOLGA7B	0.2275296401316916
GOLGA8A	0.11974042285953525
GOLGA8DP	0.18375930119702363
GOLGA8EP	0.020933640360058615
GOLGA8F	0.10519154280929453
GOLGA8G	0.026024321083981953
GOLGB1	0.0035523753338281283
GOLIM4	0.0
GOLM1	0.2335433040896721
GOLPH3	0.0
GOLPH3L	0.0
GOLT1A	0.02938639059635502
GOLT1B	0.0035523753338281283
GON4L	0.0
GOPC	0.0
GORAB	0.0
GORASP1	0.0
GORASP2	0.0
GOSR1	0.0
GOSR2	0.03438191840955081
GOT2	0.0
GP1BA	0.0
GP2	0.0870078215692618
GP6	0.15551791729309003
GP9	0.027708527603859404
GPA33	0.2264385534220158
GPAA1	0.0
GPALPP1	0.17325759161639423
GPAM	0.0
GPANK1	0.05850318127898201
GPAT2	0.008833361879206551
GPATCH1	0.0
GPATCH11	0.15107744812580481
GPATCH2	0.0
GPATCH2L	0.027708527603859407
GPATCH3	0.0
GPATCH4	0.1453841323006071
GPATCH8	0.1533103697642111
GPBAR1	0.07229083804340242
GPBP1	0.0
GPBP1L1	0.0
GPC1	0.0
GPC2	0.06927131900964853
GPC3	0.06315615861355867
GPC4	0.0
GPC5	0.22182046548803927
GPC6	0.0
GPD1	0.21935917686388692
GPD1L	0.0
GPD2	0.1335217360965739
GPER1	0.008833361879206553
GPHA2	0.24219587543849638
GPHB5	0.17522408510476334
GPHN	0.0017793594306049823
GPI	0.0
GPIHBP1	0.24699158213916428
GPKOW	0.0
GPLD1	0.10109045235693759
GPM6A	0.2440228113244651
GPM6B	0.08265933354901327
GPN2	0.0
GPN3	0.06775204420169878
GPNMB	0.0
GPR1	0.20922539187140404
GPR101	0.20400784059984398
GPR107	0.1960149960987307
GPR108	0.0
GPR110	0.08700782156926179
GPR111	0.055369478752355025
GPR112	0.06006051725122272
GPR113	0.11715226368774624
GPR115	0.07677254013866949
GPR116	0.0
GPR119	0.007079376558128915
GPR12	0.1407152961475758
GPR123	0.07078425029021639
GPR124	0.0017793594306049823
GPR125	0.007079376558128915
GPR126	0.23212552571983175
GPR128	0.1371470619952931
GPR132	0.1855862370829924
GPR133	0.20009071244156024
GPR135	0.17126572401849774
GPR137	0.0
GPR137B	0.0
GPR137C	0.032723085999200714
GPR139	0.16198831522256266
GPR141	0.2467790739718728
GPR143	0.07229083804340242
GPR144	0.09832467441845716
GPR146	0.07972862389860506
